"migrationId","legacyDimension","targetMechanicalLoadMode","targetTemporalMetric","targetMeasurementMetric","migrationDecision","affectedClaimIds","affectedRubricIds","ambiguityReason","requiredManualReview","preparedBy","preparedByType","preparedAt","migrationNotes"
"MIG_C3_PEAK_TENSILE_LOAD","PEAK_TENSILE_LOAD","TENSION","PEAK","MODELED_TENDON_FORCE","EXACT_MIGRATION","CLAIM_C_44B1199853E615F2|CLAIM_C_58F3A7A0619274D3|CLAIM_C_ABC6C4B0ECA22AC2|CLAIM_C_BD8915D6D39A0428|CLAIM_C_F4E8375FB29EC165|R1C_01_ACH_SEATED_PEAK|R1C_02_ACH_SINGLE_CALF_PEAK|R1C_03_ACH_REPEATED_HOP_PEAK|R1C_05_PAT_BW_SQUAT_PEAK|R1C_06_PAT_BULGARIAN_PEAK","RUBRIC_ACH_PEAK_LOW|RUBRIC_ACH_PEAK_MODERATE|RUBRIC_ACH_PEAK_VERY_HIGH|RUBRIC_R1_ACH_PEAK_MODERATE|RUBRIC_R1_ACH_PEAK_VERY_HIGH_CLOSE_VARIANT","","false","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_TENDON_STRAIN","TENDON_STRAIN","TENSION","PEAK","MEASURED_TENDON_STRAIN","EXACT_MIGRATION","","","","false","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_CYCLIC_TENSILE_LOAD","CYCLIC_TENSILE_LOAD","","","","SPLIT_INTO_MULTIPLE_DIMENSIONS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_ECCENTRIC_LOAD","ECCENTRIC_LOAD","","","","SPLIT_INTO_MULTIPLE_DIMENSIONS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_ENERGY_STORAGE_RELEASE","ENERGY_STORAGE_RELEASE","","","","SPLIT_INTO_MULTIPLE_DIMENSIONS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_COMPRESSIVE_TENDON_LOAD","COMPRESSIVE_TENDON_LOAD","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_LOADING_RATE","LOADING_RATE","","","","DEPRECATED_AMBIGUOUS","CLAIM_C_6319786B969495EC|R1C_04_ACH_SINGLE_CALF_RATE","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_ISOMETRIC_DURATION","ISOMETRIC_DURATION","TENSION","ISOMETRIC_HOLD_EXPOSURE","MODELED_TENDON_FORCE","EXACT_MIGRATION","","","","false","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_STRETCH_UNDER_LOAD","STRETCH_UNDER_LOAD","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_ANTERIOR_TRANSLATION","ANTERIOR_TRANSLATION","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_POSTERIOR_TRANSLATION","POSTERIOR_TRANSLATION","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_VALGUS","VALGUS","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_VARUS","VARUS","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_INTERNAL_ROTATION","INTERNAL_ROTATION","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_EXTERNAL_ROTATION","EXTERNAL_ROTATION","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_INVERSION","INVERSION","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_EVERSION","EVERSION","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_END_RANGE_RESTRAINT","END_RANGE_RESTRAINT","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_DECELERATION_STABILIZATION","DECELERATION_STABILIZATION","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_IMPACT_STABILIZATION","IMPACT_STABILIZATION","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_TENSILE_LOAD","TENSILE_LOAD","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_CYCLIC_LOAD","CYCLIC_LOAD","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
"MIG_C3_COMPRESSIVE_LOAD","COMPRESSIVE_LOAD","","","","DEPRECATED_AMBIGUOUS","","","Legacy value does not encode an unambiguous mechanical mode, temporal metric, and measurement family.","true","Codex","AI_AGENT","2026-07-14T01:00:01Z","Historical rows remain parseable and immutable; C3 candidates require explicit remapping."
