"exerciseName","stableKey","reviewDebtDecision","safeForSeedMutation","missingFields","placeholderFields","placeholderValues","reason","recommendedNextPass"
"트라이셉스 푸시다운","ex_fa570291","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"파이크 푸시업","ex_3caa236b","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"페이스풀","face_pull","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"푸시업","ex_28902b13","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"프리처 컬","ex_e994008a","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"플랫 덤벨 플라이","ex_91b749b3","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"할로우 바디 홀드","ex_2a826c82","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"해머 컬","ex_2892da5a","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"핸드스탠드 푸시업","ex_fa2e73b3","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"행잉 레그 레이즈","ex_b3f447be","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"힙 어덕션","ex_eaea872c","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"힙 어브덕션","ex_728da646","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"30초 반복 스매시 테스트","ex_91d8430b","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"6방향 랜덤 콕줍기","ex_bc84eb7f","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"6코너 섀도우 풋워크","ex_33841b88","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"6코너 풋워크 최대반복 테스트","ex_c7977dfd","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"A스킵","ex_a12de111","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"B스킵","ex_a12de4d2","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"가벼운 콕줍기","ex_216351a1","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"고블릿 스쿼트","ex_ac7df636","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"데드버그","ex_d5bdffe1","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"래터럴 스텝다운","ex_69a56484","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"랜덤 방향전환 드릴","ex_64422511","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"랜덤 비프 풋워크","ex_c5f4c242","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"랜덤 풋워크","ex_1c7f2342","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"린단 참고 페이스 체인지 풋워크","ex_5004ca76","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"멀티셔틀 풋워크","ex_752b45ae","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"미니밴드 사이드워크","ex_16b298db","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"박스 스텝업","ex_6232f4bc","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"발목/고관절 가동성","ex_149730de","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"사이드 플랭크","ex_f6d43398","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"셔틀런","ex_a4040be3","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"스캡 푸시업","ex_c4535de3","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"스케이터 스쿼트","ex_ee378da7","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"스킵 바운드","ex_c4ea0a2a","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"스트라이드","ex_c5c2fdef","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"스트레칭","ex_dd16e07a","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"스플릿 스텝","ex_c6d9efef","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"스플릿 스텝 리액션","ex_8e69fc74","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"스플릿 스텝 후 좌우 런지","ex_377448a9","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"싱글 레그 RDL","single_leg_rdl","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"싱글 레그 박스 스쿼트","ex_85f12271","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"안세영 참고 고강도 랠리 풋워크","ex_c1bf2aa8","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"앙클링","ex_a412dd45","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"앞뒤 랜덤 콕줍기","ex_4255e429","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"애질리티 래더","ex_2055b629","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"원암 하프 닐링 프레스","ex_8380d7fe","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"월 드라이브","ex_f332aeab","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"월 슬라이드","ex_f97a05ab","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"좌우 랜덤 콕줍기","ex_421ba24b","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"코사크 스쿼트","ex_a611010d","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"코펜하겐 플랭크","ex_a8385c4a","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"콘 드릴","ex_a4350c0f","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"터키시 겟업","ex_91f6958d","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"파머스 캐리","ex_a1fc4533","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"팔로프 프레스","ex_99728d25","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"플랭크","ex_a44ae2ca","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"피스톨 스쿼트","ex_d67e5761","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"하이니 스킵","ex_c821775c","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"하프 닐링 원암 프레스","ex_8e1b313e","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"하프 닐링 케틀벨 원암 프레스","ex_d79824d2","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"하프 닐링 케틀벨 프레스","ex_e0759156","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"하프 닐링 프레스","ex_66e8c8c2","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"농구","ex_1a4858d7","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"러닝 풋살","ex_aca9d312","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"배드민턴","ex_ae9ecdbc","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"배드민턴 레슨","ex_badminton_lesson","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"축구","ex_1a4bbdcf","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"테니스","ex_2f3b56d0","ACCEPTED_HEURISTIC","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"계단 오르기","ex_74c2d13b","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"러닝","ex_681d9ed2","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"로잉머신","ex_d7c90536","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"수영","ex_681eed4a","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"실내 자전거","ex_ab918e2b","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
"인터벌 러닝","ex_faae2044","ANATOMY_SUPPORTED_TEMPLATE","NO","primaryStressProfile|secondaryStressTags|tendonStressTags|ligamentJointStabilityStressTags|jointImpactStressTags|cognitiveStressTags|sportContextTags|recoveryDecayProfile|stressMagnitudeHint","","","One or more stress fields are blank; no stress value was inferred in Pass 1.","STRESS_COVERAGE_PASS"
