"exerciseName","stableKey","reviewDebtDecision","safeForSeedMutation","missingFields","placeholderFields","placeholderValues","reason","recommendedNextPass"
"레그 프레스","ex_ab468462","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"로프 해머 컬","ex_c1a81cb2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"루마니안 데드리프트","ex_d2bb7946","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"리닝 래터럴 레이즈","ex_70f19bf","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"리버스 노르딕 컬","ex_8a3800f1","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"리버스 런지","ex_c8bcf3ce","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"리버스 리스트 컬","ex_8e18b02a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"리버스 컬","ex_dd2f732e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"리어델트 케이블 플라이","ex_7deabeba","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"리어델트 플라이","ex_7176cbee","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"리어풋 엘리베이티드 스플릿 스쿼트","ex_bb728af2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"링 로우","ex_282a9d87","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"마운틴 클라이머","ex_a9b52886","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"맨몸 스쿼트","ex_cb3c4dc2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"머신 숄더프레스","ex_4aa3725a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"머신 체스트프레스","ex_1dbee10e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"메도우즈 로우","ex_f459ad2a","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"바벨 로우","ex_de46b7f6","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"밴드 외회전","ex_e8ff8cfa","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"버드독","ex_28347c1f","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"벤치 딥스","ex_deca2b61","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"벤치프레스","barbell_bench_press","READY_AFTER_HUMAN_APPROVAL","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"슈퍼맨","ex_284ecca6","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스미스 머신 런지","ex_1052e9fa","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스미스 머신 스쿼트","ex_fa3416f6","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스캡 풀업","ex_e1894690","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스쿼트","barbell_back_squat","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스탠딩 레그 컬","ex_b59bed7d","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스탠딩 카프 레이즈","ex_bd072cd","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스트레이트암 풀다운","ex_ca5cce66","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스파이더 컬","ex_516f4456","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"스플릿 스쿼트","ex_f2a79d37","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"시티드 원암 케이블 로우","ex_a76f20b6","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"시티드 카프 레이즈","ex_5c8751d2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"싱글 레그 글루트 브릿지","ex_5715d6ca","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"싱글 레그 레그 익스텐션","ex_d60745b4","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"싱글 레그 레그 컬","ex_8824026f","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"싱글 레그 카프 레이즈","ex_5ca7133f","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"싱글 레그 힙 쓰러스트","ex_d634055c","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"아놀드 프레스","ex_767e188e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"아처 푸시업","ex_73b0b63f","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"오버헤드 트라이셉스 익스텐션","ex_a9e8859c","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"오버헤드 프레스","ex_32219f7a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"워킹 런지","ex_e3715c0b","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원레그 레그 프레스","ex_a091b9fe","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원레그 핵 스쿼트","ex_f1d31d3d","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 덤벨 RDL","ex_e0b1e364","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 덤벨 로우","ex_30a0e9aa","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 덤벨 벤치프레스","ex_389e0556","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 덤벨 숄더프레스","ex_7814843a","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 덤벨 오버헤드 트라이셉스 익스텐션","ex_fdbdf454","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 덤벨 컬","ex_85b2ac56","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 랫풀다운","ex_32eb8457","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 로우","ex_e3487166","ACCEPTED_HEURISTIC","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 리어델트 케이블 플라이","ex_a60496be","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 머신 로우","ex_33d2da8e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 스트레이트암 풀다운","ex_c365e5e2","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 인버티드 로우","ex_d9084b5e","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
"원암 인클라인 덤벨 프레스","ex_9f283612","ANATOMY_SUPPORTED_TEMPLATE","NO","badmintonTransferLevel|badmintonTransferType|badmintonSkillTargets|badmintonPhysicalQualities|transferConfidence","","","One or more badminton-transfer fields are blank; no transfer claim was inferred in Pass 1.","BADMINTON_TRANSFER_COVERAGE_PASS"
